Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-03-12 00:00:00+00:00,60.372798919677734,83.83049774169922,55.44021987915039,133.6391143798828,37.369998931884766
2020-03-13 00:00:00+00:00,67.60595703125,89.25,60.56353759765625,152.638427734375,36.44133377075195
2020-03-16 00:00:00+00:00,58.90864944458008,84.4574966430664,53.51748275756836,130.14102172851562,29.67133331298828
2020-03-17 00:00:00+00:00,61.49887466430664,90.39199829101562,55.764915466308594,140.85638427734375,28.68000030517578
2020-03-18 00:00:00+00:00,59.993385314941406,91.5,54.42473602294922,134.9268798828125,24.08133316040039
2020-03-19 00:00:00+00:00,59.53370666503906,94.04650115966797,55.446205139160156,137.14686584472656,28.50933265686035
2020-03-20 00:00:00+00:00,55.75417709350586,92.30449676513672,53.27857208251953,131.99581909179688,28.50200080871582
2020-03-23 00:00:00+00:00,54.56972885131836,95.1415023803711,52.57631301879883,130.67922973632812,28.952667236328125
2020-03-24 00:00:00+00:00,60.044464111328125,97.00499725341797,56.36094284057617,142.55738830566406,33.66666793823242
2020-03-25 00:00:00+00:00,59.71368408203125,94.29199981689453,54.9449462890625,141.1927490234375,35.95000076293945
2020-03-26 00:00:00+00:00,62.85600662231445,97.77449798583984,58.002376556396484,150.0244903564453,35.21066665649414
2020-03-27 00:00:00+00:00,60.253623962402344,95.00499725341797,55.375877380371094,143.8643798828125,34.29066848754883
2020-03-30 00:00:00+00:00,61.973148345947266,98.19750213623047,57.173927307128906,153.98387145996094,33.47533416748047
2020-03-31 00:00:00+00:00,61.84667205810547,97.48600006103516,57.95399856567383,151.56214904785156,34.93333435058594
2020-04-01 00:00:00+00:00,58.59247589111328,95.38500213623047,54.96888732910156,146.18038940429688,32.104000091552734
2020-04-02 00:00:00+00:00,59.570186614990234,95.94149780273438,55.71354675292969,149.20761108398438,30.29800033569336
2020-04-03 00:00:00+00:00,58.714088439941406,95.32949829101562,54.50004577636719,147.8333740234375,32.000667572021484
2020-04-06 00:00:00+00:00,63.83614730834961,99.87950134277344,59.01337432861328,158.82740783691406,34.41600036621094
2020-04-07 00:00:00+00:00,63.096778869628906,100.58000183105469,58.98194885253906,157.1168212890625,36.36333465576172
2020-04-08 00:00:00+00:00,64.71173095703125,102.1500015258789,60.200931549072266,158.69285583496094,36.589332580566406
2020-04-09 00:00:00+00:00,65.17870330810547,102.13800048828125,60.179481506347656,158.70248413085938,38.20000076293945
2020-04-13 00:00:00+00:00,66.45800018310547,108.44349670410156,60.37101364135742,159.05804443359375,43.39666748046875
2020-04-14 00:00:00+00:00,69.81433868408203,114.16600036621094,63.10524368286133,166.92880249023438,47.32600021362305
2020-04-15 00:00:00+00:00,69.1771011352539,115.38400268554688,62.709720611572266,165.1797332763672,48.65533447265625
2020-04-16 00:00:00+00:00,69.72677612304688,120.40950012207031,62.71620178222656,170.13856506347656,49.680667877197266
2020-04-17 00:00:00+00:00,68.7806625366211,118.75,63.79204177856445,171.63775634765625,50.259334564208984
2020-04-20 00:00:00+00:00,67.35302734375,119.68049621582031,62.9017448425293,168.23573303222656,49.75733184814453
2020-04-21 00:00:00+00:00,65.2710952758789,116.40599822998047,60.45829391479492,161.27801513671875,45.781333923339844
2020-04-22 00:00:00+00:00,67.15113830566406,118.17449951171875,62.76508331298828,166.7558135986328,48.807334899902344
2020-04-23 00:00:00+00:00,66.89090728759766,119.97250366210938,63.40150833129883,164.73764038085938,47.04199981689453
2020-04-24 00:00:00+00:00,68.82200622558594,120.51100158691406,63.67233657836914,167.74562072753906,48.34333419799805
2020-04-27 00:00:00+00:00,68.87065887451172,118.80000305175781,63.386043548583984,167.26515197753906,53.25
2020-04-28 00:00:00+00:00,67.75431823730469,115.7040023803711,61.477272033691406,163.19044494628906,51.27466583251953
2020-04-29 00:00:00+00:00,69.97972106933594,118.635498046875,66.9432373046875,170.5133514404297,53.367332458496094
2020-04-30 00:00:00+00:00,71.45602416992188,123.69999694824219,67.1686782836914,172.22401428222656,52.12533187866211
2020-05-01 00:00:00+00:00,70.30563354492188,114.302001953125,65.70330810546875,167.76486206054688,46.75466537475586
2020-05-04 00:00:00+00:00,71.30036163330078,115.79949951171875,65.98161315917969,171.86837768554688,50.74599838256836
2020-05-05 00:00:00+00:00,72.37049865722656,115.88999938964844,67.28439331054688,173.71359252929688,51.2140007019043
2020-05-06 00:00:00+00:00,73.1171646118164,117.56300354003906,67.10533905029297,175.42417907714844,52.172000885009766
2020-05-07 00:00:00+00:00,73.8735580444336,118.38050079345703,68.29489135742188,176.44287109375,52.00266647338867
2020-05-08 00:00:00+00:00,75.63186645507812,118.98049926757812,69.04603576660156,177.48077392578125,54.62799835205078
2020-05-11 00:00:00+00:00,76.82195281982422,120.44999694824219,70.00614929199219,179.46043395996094,54.08599853515625
2020-05-12 00:00:00+00:00,75.94403076171875,117.84750366210938,68.58916473388672,175.39535522460938,53.96066665649414
2020-05-13 00:00:00+00:00,75.02706909179688,118.39600372314453,67.24996948242188,172.74293518066406,52.73066711425781
2020-05-14 00:00:00+00:00,75.48798370361328,119.44249725341797,67.67542266845703,173.4925537109375,53.55533218383789
2020-05-15 00:00:00+00:00,75.04168701171875,120.48899841308594,68.4834213256836,176.02001953125,53.27799987792969
2020-05-18 00:00:00+00:00,76.80976867675781,121.31300354003906,69.08792877197266,177.70179748535156,54.242000579833984
2020-05-19 00:00:00+00:00,76.36592102050781,122.46649932861328,68.55025482177734,176.4716796875,53.867332458496094
2020-05-20 00:00:00+00:00,77.85111236572266,124.89700317382812,70.28396606445312,178.9194793701172,54.37066650390625
2020-05-21 00:00:00+00:00,77.27069854736328,122.33699798583984,70.16376495361328,176.77041625976562,55.17333221435547
2020-05-22 00:00:00+00:00,77.7681884765625,121.84400177001953,70.48745727539062,176.84756469726562,54.45866775512695
2020-05-26 00:00:00+00:00,77.24142456054688,121.09300231933594,70.89295196533203,174.9779510498047,54.591331481933594
2020-05-27 00:00:00+00:00,77.57795715332031,120.51950073242188,70.83859252929688,175.209228515625,54.68199920654297
2020-05-28 00:00:00+00:00,77.61209869384766,120.05500030517578,70.73684692382812,174.81410217285156,53.72066879272461
2020-05-29 00:00:00+00:00,77.53650665283203,122.11849975585938,71.49895477294922,176.59695434570312,55.66666793823242
2020-06-01 00:00:00+00:00,78.49005889892578,123.552001953125,71.56629180908203,176.1922149658203,59.87333297729492
2020-06-02 00:00:00+00:00,78.85342407226562,123.62049865722656,71.93737030029297,178.1967010498047,58.770668029785156
2020-06-03 00:00:00+00:00,79.28750610351562,123.91999816894531,71.78475189208984,178.63038635253906,58.86399841308594
2020-06-04 00:00:00+00:00,78.60466766357422,123.02999877929688,70.54032897949219,176.2789764404297,57.62533187866211
2020-06-05 00:00:00+00:00,80.84341430664062,124.1500015258789,71.82315063476562,180.40354919433594,59.04399871826172
2020-06-08 00:00:00+00:00,81.32137298583984,126.2030029296875,72.2231674194336,181.521484375,63.327999114990234
2020-06-09 00:00:00+00:00,83.88935089111328,130.04299926757812,72.4246597290039,182.9091796875,62.711334228515625
2020-06-10 00:00:00+00:00,86.04761505126953,132.37249755859375,73.05410766601562,189.69358825683594,68.336669921875
2020-06-11 00:00:00+00:00,81.91644287109375,127.89800262451172,69.92186737060547,179.50735473632812,64.85600280761719
2020-06-12 00:00:00+00:00,82.62364959716797,127.2509994506836,70.47150421142578,180.92393493652344,62.35200119018555
2020-06-15 00:00:00+00:00,83.64546966552734,128.63400268554688,70.86153411865234,182.0803680419922,66.05999755859375
2020-06-16 00:00:00+00:00,85.86225891113281,130.7635040283203,72.14485931396484,186.5422821044922,65.47533416748047
2020-06-17 00:00:00+00:00,85.74279022216797,132.0489959716797,72.44760131835938,187.18798828125,66.11933135986328
2020-06-18 00:00:00+00:00,85.77693939208984,132.69900512695312,71.52888488769531,189.19248962402344,66.9306640625
2020-06-19 00:00:00+00:00,85.28675079345703,133.75050354003906,71.05606079101562,188.06494140625,66.72666931152344
2020-06-22 00:00:00+00:00,87.51815032958984,135.6909942626953,72.35383605957031,193.28814697265625,66.28800201416016
2020-06-23 00:00:00+00:00,89.38623046875,138.2205047607422,73.0181884765625,194.5795135498047,66.78533172607422
2020-06-24 00:00:00+00:00,87.8083724975586,136.72000122070312,71.45806121826172,190.6572723388672,64.0566635131836
2020-06-25 00:00:00+00:00,88.97408294677734,137.72900390625,71.87702178955078,193.06649780273438,65.73200225830078
2020-06-26 00:00:00+00:00,86.24027252197266,134.64349365234375,67.9587173461914,189.20211791992188,63.982666015625
2020-06-29 00:00:00+00:00,88.22782135009766,134.0189971923828,69.68594360351562,191.2354736328125,67.29000091552734
2020-06-30 00:00:00+00:00,88.96432495117188,137.9409942626953,70.72736358642578,196.1214141845703,71.98733520507812
2020-07-01 00:00:00+00:00,88.79605865478516,143.93499755859375,71.92190551757812,197.2681884765625,74.64199829101562
2020-07-02 00:00:00+00:00,88.79605865478516,144.51499938964844,73.3149642944336,198.77159118652344,80.57733154296875
2020-07-06 00:00:00+00:00,91.1713638305664,152.8520050048828,74.79728698730469,203.05035400390625,91.43866729736328
2020-07-07 00:00:00+00:00,90.88845825195312,150.00599670410156,74.3119888305664,200.68931579589844,92.65733337402344
2020-07-08 00:00:00+00:00,93.0052719116211,154.0554962158203,74.99430847167969,205.10302734375,91.05867004394531
2020-07-09 00:00:00+00:00,93.40522003173828,159.13150024414062,75.74543762207031,206.53892517089844,92.9520034790039
2020-07-10 00:00:00+00:00,93.5686264038086,160.0,76.76042938232422,205.91253662109375,102.97666931152344
2020-07-13 00:00:00+00:00,93.13697814941406,155.1999969482422,75.42474365234375,199.5522003173828,99.80400085449219
2020-07-14 00:00:00+00:00,94.67825317382812,154.1999969482422,75.85517120361328,200.7856903076172,101.12000274658203
2020-07-15 00:00:00+00:00,95.3293685913086,150.44349670410156,75.65666198730469,200.48692321777344,103.06732940673828
2020-07-16 00:00:00+00:00,94.15634155273438,149.9949951171875,75.55890655517578,196.5165252685547,100.04266357421875
2020-07-17 00:00:00+00:00,93.96612548828125,148.09849548339844,75.65516662597656,195.51429748535156,100.05599975585938
2020-07-20 00:00:00+00:00,95.94637298583984,159.8419952392578,77.99886322021484,203.91770935058594,109.53333282470703
2020-07-21 00:00:00+00:00,94.62215423583984,156.9145050048828,77.60384368896484,201.17117309570312,104.55733489990234
2020-07-22 00:00:00+00:00,94.88796997070312,154.99549865722656,78.04923248291016,204.06227111816406,106.15533447265625
2020-07-23 00:00:00+00:00,90.56900787353516,149.32749938964844,75.65017700195312,195.18663024902344,100.87133026123047
2020-07-24 00:00:00+00:00,90.3446273803711,150.44549560546875,75.22423553466797,193.99168395996094,94.46666717529297
2020-07-27 00:00:00+00:00,92.48582458496094,152.760498046875,76.28260803222656,196.44908142089844,102.63999938964844
2020-07-28 00:00:00+00:00,90.96650695800781,150.01649475097656,74.99679565429688,194.68553161621094,98.43267059326172
2020-07-29 00:00:00+00:00,92.71019744873047,151.67649841308594,75.98734283447266,196.65147399902344,99.94066619873047
2020-07-30 00:00:00+00:00,93.83200073242188,152.593994140625,76.72850799560547,196.4972686767578,99.16600036621094
2020-07-31 00:00:00+00:00,103.6551513671875,158.23399353027344,74.21372985839844,197.56692504882812,95.38400268554688
2020-08-03 00:00:00+00:00,106.26700592041016,155.59449768066406,73.95487213134766,208.67835998535156,99.0
2020-08-04 00:00:00+00:00,106.9766845703125,156.94149780273438,73.48303985595703,205.54632568359375,99.13333129882812
2020-08-05 00:00:00+00:00,107.36444091796875,160.25149536132812,73.7718276977539,205.2090301513672,99.00133514404297
2020-08-06 00:00:00+00:00,111.11029052734375,161.25,75.06163024902344,208.49525451660156,99.30533599853516
2020-08-07 00:00:00+00:00,108.5841293334961,158.3730010986328,74.73345184326172,204.7657470703125,96.84733581542969
2020-08-10 00:00:00+00:00,110.162353515625,157.4080047607422,74.65614318847656,200.68931579589844,94.57133483886719
2020-08-11 00:00:00+00:00,106.88615417480469,154.0334930419922,73.84415435791016,195.99615478515625,91.6259994506836
2020-08-12 00:00:00+00:00,110.43843078613281,158.11199951171875,75.17584991455078,201.59521484375,103.65066528320312
2020-08-13 00:00:00+00:00,112.39293670654297,158.05099487304688,75.64518737792969,201.12298583984375,108.06666564941406
2020-08-14 00:00:00+00:00,112.29276275634766,157.4010009765625,75.0456771850586,201.31570434570312,110.04733276367188
2020-08-17 00:00:00+00:00,111.99959564208984,159.12049865722656,75.62474060058594,202.64561462402344,122.3759994506836
2020-08-18 00:00:00+00:00,112.93286895751953,165.62449645996094,77.59686279296875,203.81167602539062,125.80599975585938
2020-08-19 00:00:00+00:00,113.07455444335938,163.0240020751953,77.03974151611328,202.5751953125,125.23533630371094
2020-08-20 00:00:00+00:00,115.5836410522461,164.86849975585938,78.61782836914062,207.28939819335938,133.45533752441406
2020-08-21 00:00:00+00:00,121.53994750976562,164.23599243164062,78.58391571044922,205.78240966796875,136.6653289794922
2020-08-24 00:00:00+00:00,122.99359130859375,165.3730010986328,79.06172943115234,206.42962646484375,134.27999877929688
2020-08-25 00:00:00+00:00,121.9845962524414,167.32449340820312,80.09417724609375,209.11514282226562,134.8893280029297
2020-08-26 00:00:00+00:00,123.64344787597656,172.09249877929688,82.0034408569336,213.6361541748047,143.54466247558594
2020-08-27 00:00:00+00:00,122.16536712646484,170.0,81.2248764038086,218.88169860839844,149.25
2020-08-28 00:00:00+00:00,121.96749114990234,170.08999633789062,81.7690200805664,221.13253784179688,147.55999755859375
2020-08-31 00:00:00+00:00,126.10365295410156,172.54800415039062,81.27525329589844,217.86732482910156,166.10667419433594
2020-09-01 00:00:00+00:00,131.12673950195312,174.95599365234375,82.54959106445312,219.54823303222656,158.35000610351562
2020-09-02 00:00:00+00:00,128.40994262695312,176.57249450683594,85.65739440917969,223.77940368652344,149.1233367919922
2020-09-03 00:00:00+00:00,118.12934875488281,168.39999389648438,81.27425384521484,209.91696166992188,135.6666717529297
2020-09-04 00:00:00+00:00,118.2075424194336,164.7310028076172,78.86521911621094,206.97061157226562,139.44000244140625
2020-09-08 00:00:00+00:00,110.25276947021484,157.49200439453125,75.99182891845703,195.7743682861328,110.06999969482422
2020-09-09 00:00:00+00:00,114.6503677368164,163.4304962158203,77.17041778564453,204.11119079589844,122.09333038330078
2020-09-10 00:00:00+00:00,110.90750885009766,158.7554931640625,76.11402893066406,198.392333984375,123.77999877929688
2020-09-11 00:00:00+00:00,109.45142364501953,155.81100463867188,75.60079956054688,197.09780883789062,124.23999786376953
2020-09-14 00:00:00+00:00,112.7349624633789,155.14849853515625,75.2551498413086,198.43096923828125,139.8733367919922
2020-09-15 00:00:00+00:00,112.91087341308594,157.80650329589844,76.56640625,201.68643188476562,149.9199981689453
2020-09-16 00:00:00+00:00,109.57846069335938,153.90499877929688,75.41775512695312,198.0831756591797,147.25332641601562
2020-09-17 00:00:00+00:00,107.82918548583984,150.43649291992188,74.16834259033203,196.0159149169922,141.14332580566406
2020-09-18 00:00:00+00:00,104.4088363647461,147.74549865722656,72.37528228759766,193.58151245117188,147.38333129882812
2020-09-21 00:00:00+00:00,107.57511138916016,148.02349853515625,71.33038330078125,195.65846252441406,149.79666137695312
2020-09-22 00:00:00+00:00,109.2657470703125,156.44949340820312,72.81070709228516,200.37265014648438,141.41000366210938
2020-09-23 00:00:00+00:00,104.68246459960938,149.9929962158203,70.2954330444336,193.77474975585938,126.78666687011719
2020-09-24 00:00:00+00:00,105.75743103027344,150.989501953125,70.96726989746094,196.286376953125,129.26333618164062
2020-09-25 00:00:00+00:00,109.72506713867188,154.75650024414062,71.7752685546875,200.7590789794922,135.77999877929688
2020-09-28 00:00:00+00:00,112.34405517578125,158.70249938964844,72.75284576416016,202.32408142089844,140.39999389648438
2020-09-29 00:00:00+00:00,111.49385833740234,157.24400329589844,73.11994934082031,200.21812438964844,139.69000244140625
2020-09-30 00:00:00+00:00,113.17472839355469,157.43649291992188,73.09899139404297,203.18380737304688,143.00332641601562
2020-10-01 00:00:00+00:00,114.13243103027344,161.06300354003906,74.21124267578125,205.241455078125,149.3866729736328
2020-10-02 00:00:00+00:00,110.44821166992188,156.25,72.60022735595703,199.1844482421875,138.3633270263672
2020-10-05 00:00:00+00:00,113.84902954101562,159.9600067138672,73.9583740234375,203.23211669921875,141.89332580566406
2020-10-06 00:00:00+00:00,110.58503723144531,154.9980010986328,72.3718032836914,198.9139862060547,137.9933319091797
2020-10-07 00:00:00+00:00,112.46131896972656,159.7845001220703,72.77679443359375,202.70077514648438,141.76666259765625
2020-10-08 00:00:00+00:00,112.35382843017578,159.52749633789062,73.98829650878906,203.42530822753906,141.97332763671875
2020-10-09 00:00:00+00:00,114.30831909179688,164.33250427246094,75.33595275878906,208.4776153564453,144.6666717529297
2020-10-12 00:00:00+00:00,121.56925201416016,172.14649963378906,78.03626251220703,213.87767028808594,147.43333435058594
2020-10-13 00:00:00+00:00,118.34432983398438,172.18150329589844,78.15996551513672,215.28807067871094,148.88333129882812
2020-10-14 00:00:00+00:00,118.43231201171875,168.1855010986328,77.9789047241211,213.35601806640625,153.76666259765625
2020-10-15 00:00:00+00:00,117.9632339477539,166.9324951171875,77.5813980102539,212.19680786132812,149.6266632080078
2020-10-16 00:00:00+00:00,116.31167602539062,163.635498046875,78.19139099121094,212.19680786132812,146.55667114257812
2020-10-19 00:00:00+00:00,113.34085845947266,160.36050415039062,76.30854797363281,206.94161987304688,143.61000061035156
2020-10-20 00:00:00+00:00,114.83604431152344,160.85049438476562,77.36244201660156,207.35699462890625,140.64666748046875
2020-10-21 00:00:00+00:00,114.21060180664062,159.2469940185547,79.10363006591797,207.50192260742188,140.8800048828125
2020-10-22 00:00:00+00:00,113.11609649658203,158.82000732421875,80.13457489013672,207.58883666992188,141.92999267578125
2020-10-23 00:00:00+00:00,112.42224884033203,160.22000122070312,81.44732666015625,208.88330078125,140.2100067138672
2020-10-26 00:00:00+00:00,112.43201446533203,160.3520050048828,79.01883697509766,202.9422607421875,140.0933380126953
2020-10-27 00:00:00+00:00,113.94674682617188,164.31649780273438,79.74653625488281,206.0045928955078,141.55999755859375
2020-10-28 00:00:00+00:00,108.66962432861328,158.13900756835938,75.3534164428711,195.79368591308594,135.33999633789062
2020-10-29 00:00:00+00:00,112.69588470458984,160.55050659179688,77.65171813964844,197.764404296875,136.94332885742188
2020-10-30 00:00:00+00:00,106.38287353515625,151.8074951171875,80.60590362548828,195.59085083007812,129.34666442871094
2020-11-02 00:00:00+00:00,106.294921875,150.2239990234375,81.01539611816406,195.45562744140625,133.50332641601562
2020-11-03 00:00:00+00:00,107.92693328857422,152.42050170898438,82.07975006103516,199.4163055419922,141.3000030517578
2020-11-04 00:00:00+00:00,112.33429718017578,162.05799865722656,87.07688903808594,209.03787231445312,140.32666015625
2020-11-05 00:00:00+00:00,116.32147216796875,166.10000610351562,87.90733337402344,215.70347595214844,146.02999877929688
2020-11-06 00:00:00+00:00,116.18930053710938,165.56849670410156,87.76917266845703,216.11888122558594,143.31666564941406
2020-11-09 00:00:00+00:00,113.86922454833984,157.18699645996094,87.85346221923828,210.9699249267578,140.4199981689453
2020-11-10 00:00:00+00:00,113.52661895751953,151.75100708007812,86.67139434814453,203.84068298339844,136.7866668701172
2020-11-11 00:00:00+00:00,116.97244262695312,156.8695068359375,87.14571380615234,209.1924285888672,139.0433349609375
2020-11-12 00:00:00+00:00,116.69833374023438,155.51400756835938,86.92575073242188,208.12017822265625,137.25332641601562
2020-11-13 00:00:00+00:00,116.74729919433594,156.4405059814453,88.39411926269531,209.15380859375,136.1666717529297
2020-11-16 00:00:00+00:00,117.765380859375,156.55299377441406,88.48240661621094,209.84938049316406,136.02999877929688
2020-11-17 00:00:00+00:00,116.87455749511719,156.7830047607422,87.86543273925781,207.17344665527344,147.20333862304688
2020-11-18 00:00:00+00:00,115.54320526123047,155.2729949951172,86.81702423095703,204.442138671875,162.2133331298828
2020-11-19 00:00:00+00:00,116.14035034179688,155.8509979248047,87.71131134033203,205.74002075195312,166.42333984375
2020-11-20 00:00:00+00:00,114.86775207519531,154.97000122070312,86.60455322265625,203.7738800048828,163.20333862304688
2020-11-23 00:00:00+00:00,111.4512710571289,154.91949462890625,86.16464233398438,203.50265502929688,173.9499969482422
2020-11-24 00:00:00+00:00,112.74346923828125,155.9029998779297,87.97715759277344,207.1347198486328,185.1266632080078
2020-11-25 00:00:00+00:00,113.5853500366211,159.2534942626953,87.9886245727539,207.1444091796875,191.3333282470703
2020-11-27 00:00:00+00:00,114.13355255126953,159.76699829101562,89.13029479980469,208.46163940429688,195.25332641601562
2020-11-30 00:00:00+00:00,116.5417251586914,158.40199279785156,87.50332641601562,207.338134765625,189.1999969482422
2020-12-01 00:00:00+00:00,120.13439178466797,161.00399780273438,89.54627227783203,209.4108123779297,194.9199981689453
2020-12-02 00:00:00+00:00,120.4867935180664,160.17649841308594,91.02310943603516,208.5972442626953,189.60667419433594
2020-12-03 00:00:00+00:00,120.34974670410156,159.3365020751953,90.86700439453125,207.50277709960938,197.7933349609375
2020-12-04 00:00:00+00:00,119.67430877685547,158.12899780273438,90.96276092529297,207.6190185546875,199.67999267578125
2020-12-07 00:00:00+00:00,121.14268493652344,157.89999389648438,90.6270980834961,207.55120849609375,213.9199981689453
2020-12-08 00:00:00+00:00,121.75941467285156,158.864501953125,90.3427963256836,209.2171173095703,216.6266632080078
2020-12-09 00:00:00+00:00,119.21419525146484,155.2100067138672,88.67342376708984,205.13951110839844,201.4933319091797
2020-12-10 00:00:00+00:00,120.64344024658203,155.07449340820312,88.16419219970703,203.8997802734375,209.02333068847656
2020-12-11 00:00:00+00:00,119.8309326171875,155.8209991455078,88.52080535888672,206.55357360839844,203.3300018310547
2020-12-14 00:00:00+00:00,119.21419525146484,157.84849548339844,87.3965835571289,207.4640350341797,213.27667236328125
2020-12-15 00:00:00+00:00,125.1856689453125,158.25599670410156,87.83650207519531,207.39625549316406,211.0833282470703
2020-12-16 00:00:00+00:00,125.1171646118164,162.04800415039062,87.6424789428711,212.38427734375,207.58999633789062
2020-12-17 00:00:00+00:00,125.9884033203125,161.8040008544922,86.81053924560547,212.51986694335938,218.63333129882812
2020-12-18 00:00:00+00:00,123.99138641357422,160.08250427246094,86.0978012084961,211.71597290039062,231.6666717529297
2020-12-21 00:00:00+00:00,125.52828979492188,160.3090057373047,86.5137710571289,215.5901641845703,216.6199951171875
